,name,fruit_type,r,g,b,rgb(),width,height,width_heigth_proportion,computed_hex
2000,r_12_100.jpg,Orange,54,104,162,"rgb(54,104,162)",137,138,0.9927536231884058,3565730
1942,r_226_100.jpg,Orange,58,111,160,"rgb(58,111,160)",137,138,0.9927536231884058,3829664
2122,r_199_100.jpg,Orange,61,113,159,"rgb(61,113,159)",137,138,0.9927536231884058,4026783
1973,r_13_100.jpg,Orange,54,104,163,"rgb(54,104,163)",137,138,0.9927536231884058,3565731
2217,r_22_100.jpg,Orange,54,105,161,"rgb(54,105,161)",137,138,0.9927536231884058,3565985
2368,r_205_100.jpg,Orange,61,113,159,"rgb(61,113,159)",137,138,0.9927536231884058,4026783
2333,r_276_100.jpg,Orange,57,108,159,"rgb(57,108,159)",137,138,0.9927536231884058,3763359
2214,r_14_100.jpg,Orange,54,105,162,"rgb(54,105,162)",137,138,0.9927536231884058,3565986
970,r_223_100.jpg,Pear,84,132,139,"rgb(84,132,139)",137,138,0.9927536231884058,5538955
2180,r_318_100.jpg,Orange,56,106,160,"rgb(56,106,160)",137,138,0.9927536231884058,3697312
726,r_212_100.jpg,Pear,80,126,132,"rgb(80,126,132)",137,138,0.9927536231884058,5275268
2363,r_29_100.jpg,Orange,55,106,161,"rgb(55,106,161)",138,139,0.9928057553956835,3631777
2259,r_299_100.jpg,Orange,57,106,159,"rgb(57,106,159)",138,139,0.9928057553956835,3762847
2349,r_17_100.jpg,Orange,54,105,162,"rgb(54,105,162)",138,139,0.9928057553956835,3565986
2243,r_23_100.jpg,Orange,54,105,162,"rgb(54,105,162)",138,139,0.9928057553956835,3565986
2274,r_206_100.jpg,Orange,60,112,158,"rgb(60,112,158)",138,139,0.9928057553956835,3960990
2148,r_27_100.jpg,Orange,55,106,161,"rgb(55,106,161)",138,139,0.9928057553956835,3631777
1960,r_209_100.jpg,Orange,60,112,159,"rgb(60,112,159)",138,139,0.9928057553956835,3960991
2052,r_218_100.jpg,Orange,58,111,159,"rgb(58,111,159)",138,139,0.9928057553956835,3829663
2381,r_16_100.jpg,Orange,54,105,162,"rgb(54,105,162)",138,139,0.9928057553956835,3565986
2055,r_208_100.jpg,Orange,60,112,159,"rgb(60,112,159)",138,139,0.9928057553956835,3960991
2234,r_221_100.jpg,Orange,59,111,160,"rgb(59,111,160)",138,139,0.9928057553956835,3895200
2262,r_220_100.jpg,Orange,59,111,159,"rgb(59,111,159)",138,139,0.9928057553956835,3895199
1962,r_219_100.jpg,Orange,59,111,159,"rgb(59,111,159)",138,139,0.9928057553956835,3895199
494,r_226_100.jpg,Pear,86,135,142,"rgb(86,135,142)",138,139,0.9928057553956835,5670798
2276,r_216_100.jpg,Orange,59,112,159,"rgb(59,112,159)",139,140,0.9928571428571429,3895455
2188,r_217_100.jpg,Orange,59,111,159,"rgb(59,111,159)",139,140,0.9928571428571429,3895199
836,r_206_100.jpg,Pear,79,126,131,"rgb(79,126,131)",139,140,0.9928571428571429,5209731
2396,r_30_100.jpg,Orange,55,106,161,"rgb(55,106,161)",139,140,0.9928571428571429,3631777
2344,r_162_100.jpg,Orange,58,112,159,"rgb(58,112,159)",139,140,0.9928571428571429,3829919
2370,r_215_100.jpg,Orange,59,112,159,"rgb(59,112,159)",139,140,0.9928571428571429,3895455
2170,r_164_100.jpg,Orange,58,112,159,"rgb(58,112,159)",140,141,0.9929078014184397,3829919
1736,42_100.jpg,Banana,102,137,153,"rgb(102,137,153)",117,117,1.0,6719897
2281,r_274_100.jpg,Orange,57,108,159,"rgb(57,108,159)",137,137,1.0,3763359
2236,r_157_100.jpg,Orange,58,110,158,"rgb(58,110,158)",100,100,1.0,3829406
187,r_199_100.jpg,Apple,79,87,146,"rgb(79,87,146)",136,136,1.0,5199762
157,r_19_100.jpg,Apple,90,111,159,"rgb(90,111,159)",136,136,1.0,5926815
1293,r_299_100.jpg,Kiwi,93,122,149,"rgb(93,122,149)",135,135,1.0,6126229
1344,r_154_100.jpg,Kiwi,83,114,142,"rgb(83,114,142)",133,133,1.0,5468814
806,r_315_100.jpg,Pear,89,142,155,"rgb(89,142,155)",120,120,1.0,5869211
1294,r_289_100.jpg,Kiwi,94,123,149,"rgb(94,123,149)",131,131,1.0,6192021
802,31_100.jpg,Pear,96,151,161,"rgb(96,151,161)",122,122,1.0,6330273
2240,r_288_100.jpg,Orange,57,106,158,"rgb(57,106,158)",133,133,1.0,3762846
2272,r_170_100.jpg,Orange,59,113,160,"rgb(59,113,160)",138,138,1.0,3895712
2241,r_298_100.jpg,Orange,58,106,159,"rgb(58,106,159)",136,136,1.0,3828383
769,16_100.jpg,Pear,94,148,160,"rgb(94,148,160)",124,124,1.0,6198432
167,r_188_100.jpg,Apple,78,88,147,"rgb(78,88,147)",136,136,1.0,5134483
168,r_198_100.jpg,Apple,79,87,146,"rgb(79,87,146)",136,136,1.0,5199762
766,r_281_100.jpg,Pear,97,154,166,"rgb(97,154,166)",119,119,1.0,6396582
2264,r_230_100.jpg,Orange,58,111,160,"rgb(58,111,160)",137,137,1.0,3829664
765,r_291_100.jpg,Pear,93,150,162,"rgb(93,150,162)",124,124,1.0,6133410
761,r_238_100.jpg,Pear,99,150,159,"rgb(99,150,159)",118,118,1.0,6526623
773,r_314_100.jpg,Pear,89,142,155,"rgb(89,142,155)",120,120,1.0,5869211
2249,r_169_100.jpg,Orange,59,113,160,"rgb(59,113,160)",140,140,1.0,3895712
166,r_0_100.jpg,Apple,94,110,162,"rgb(94,110,162)",130,130,1.0,6188706
799,136_100.jpg,Pear,102,156,162,"rgb(102,156,162)",122,122,1.0,6724770
990,r_140_100.jpg,Kiwi,88,121,150,"rgb(88,121,150)",133,133,1.0,5798294
2247,r_179_100.jpg,Orange,61,115,161,"rgb(61,115,161)",139,139,1.0,4027297
2270,r_160_100.jpg,Orange,58,111,159,"rgb(58,111,159)",100,100,1.0,3829663
1323,r_290_100.jpg,Kiwi,93,123,149,"rgb(93,123,149)",133,133,1.0,6126485
792,r_231_100.jpg,Pear,92,141,150,"rgb(92,141,150)",127,127,1.0,6065558
1302,r_156_100.jpg,Kiwi,81,112,141,"rgb(81,112,141)",134,134,1.0,5337229
2245,r_315_100.jpg,Orange,56,106,160,"rgb(56,106,160)",137,137,1.0,3697312
2244,r_305_100.jpg,Orange,57,106,159,"rgb(57,106,159)",136,136,1.0,3762847
794,r_221_100.jpg,Pear,83,130,137,"rgb(83,130,137)",100,100,1.0,5472905
1341,r_21_100.jpg,Kiwi,89,117,143,"rgb(89,117,143)",134,134,1.0,5862799
178,r_26_100.jpg,Apple,91,112,159,"rgb(91,112,159)",135,135,1.0,5992607
781,109_100.jpg,Pear,102,157,163,"rgb(102,157,163)",121,121,1.0,6725027
1107,r_138_100.jpg,Kiwi,88,121,151,"rgb(88,121,151)",135,135,1.0,5798295
2325,r_126_100.jpg,Orange,56,106,157,"rgb(56,106,157)",139,139,1.0,3697309
2289,r_290_100.jpg,Orange,57,106,158,"rgb(57,106,158)",131,131,1.0,3762846
930,r_277_100.jpg,Pear,99,156,168,"rgb(99,156,168)",122,122,1.0,6528168
914,r_196_100.jpg,Pear,81,130,135,"rgb(81,130,135)",134,134,1.0,5341831
907,113_100.jpg,Pear,102,157,163,"rgb(102,157,163)",120,120,1.0,6725027
1420,r_293_100.jpg,Kiwi,93,122,149,"rgb(93,122,149)",135,135,1.0,6126229
2377,r_197_100.jpg,Orange,61,113,159,"rgb(61,113,159)",139,139,1.0,4026783
2376,r_187_100.jpg,Orange,61,114,160,"rgb(61,114,160)",139,139,1.0,4027040
1419,r_283_100.jpg,Kiwi,94,123,150,"rgb(94,123,150)",133,133,1.0,6192022
2374,r_173_100.jpg,Orange,60,114,160,"rgb(60,114,160)",128,128,1.0,3961504
905,103_100.jpg,Pear,101,157,163,"rgb(101,157,163)",121,121,1.0,6659491
2372,r_163_100.jpg,Orange,58,112,159,"rgb(58,112,159)",100,100,1.0,3829919
60,r_200_100.jpg,Apple,79,86,146,"rgb(79,86,146)",136,136,1.0,5199506
62,r_12_100.jpg,Apple,91,110,160,"rgb(91,110,160)",133,133,1.0,5992096
66,r_183_100.jpg,Apple,77,87,147,"rgb(77,87,147)",136,136,1.0,5068691
2366,r_277_100.jpg,Orange,57,108,159,"rgb(57,108,159)",138,138,1.0,3763359
2364,r_267_100.jpg,Orange,58,109,160,"rgb(58,109,160)",131,131,1.0,3829152
904,r_204_100.jpg,Pear,79,127,131,"rgb(79,127,131)",137,137,1.0,5209987
2356,r_282_100.jpg,Orange,57,107,159,"rgb(57,107,159)",138,138,1.0,3763103
1428,r_20_100.jpg,Kiwi,90,118,143,"rgb(90,118,143)",132,132,1.0,5928591
35,r_149_100.jpg,Apple,76,90,146,"rgb(76,90,146)",128,128,1.0,5003922
34,r_13_100.jpg,Apple,91,110,160,"rgb(91,110,160)",132,132,1.0,5992096
1429,r_306_100.jpg,Kiwi,93,122,148,"rgb(93,122,148)",134,134,1.0,6126228
4,r_150_100.jpg,Apple,75,90,145,"rgb(75,90,145)",131,131,1.0,4938385
2415,r_127_100.jpg,Orange,56,106,157,"rgb(56,106,157)",100,100,1.0,3697309
6,r_140_100.jpg,Apple,77,94,149,"rgb(77,94,149)",131,131,1.0,5070485
2413,r_251_100.jpg,Orange,59,111,162,"rgb(59,111,162)",135,135,1.0,3895202
964,r_316_100.jpg,Pear,89,141,155,"rgb(89,141,155)",120,120,1.0,5868955
946,r_258_100.jpg,Pear,105,159,169,"rgb(105,159,169)",119,119,1.0,6922153
967,134_100.jpg,Pear,102,156,162,"rgb(102,156,162)",122,122,1.0,6724770
939,102_100.jpg,Pear,101,157,163,"rgb(101,157,163)",121,121,1.0,6659491
2355,r_292_100.jpg,Orange,57,106,158,"rgb(57,106,158)",133,133,1.0,3762846
934,r_215_100.jpg,Pear,82,127,133,"rgb(82,127,133)",136,136,1.0,5406597
1435,r_155_100.jpg,Kiwi,82,113,142,"rgb(82,113,142)",134,134,1.0,5403022
932,r_205_100.jpg,Pear,79,126,131,"rgb(79,126,131)",139,139,1.0,5209731
2401,r_145_100.jpg,Orange,58,108,157,"rgb(58,108,157)",100,100,1.0,3828893
2399,r_316_100.jpg,Orange,57,106,160,"rgb(57,106,160)",137,137,1.0,3762848
2398,r_306_100.jpg,Orange,57,106,159,"rgb(57,106,159)",128,128,1.0,3762847
2397,r_20_100.jpg,Orange,55,106,162,"rgb(55,106,162)",138,138,1.0,3631778
32,r_192_100.jpg,Apple,79,88,147,"rgb(79,88,147)",136,136,1.0,5200019
1430,r_316_100.jpg,Kiwi,91,120,146,"rgb(91,120,146)",134,134,1.0,5994642
2405,r_223_100.jpg,Orange,58,111,160,"rgb(58,111,160)",138,138,1.0,3829664
972,r_233_100.jpg,Pear,93,144,152,"rgb(93,144,152)",124,124,1.0,6131864
87,r_177_100.jpg,Apple,75,87,146,"rgb(75,87,146)",134,134,1.0,4937618
2351,r_186_100.jpg,Orange,60,114,160,"rgb(60,114,160)",139,139,1.0,3961504
2317,r_222_100.jpg,Orange,58,111,160,"rgb(58,111,160)",139,139,1.0,3829664
833,101_100.jpg,Pear,101,157,163,"rgb(101,157,163)",121,121,1.0,6659491
2313,r_144_100.jpg,Orange,57,108,157,"rgb(57,108,157)",100,100,1.0,3763357
831,111_100.jpg,Pear,102,157,163,"rgb(102,157,163)",121,121,1.0,6725027
2311,r_154_100.jpg,Orange,58,110,158,"rgb(58,110,158)",126,126,1.0,3829406
827,137_100.jpg,Pear,102,156,162,"rgb(102,156,162)",122,122,1.0,6724770
2308,r_21_100.jpg,Orange,54,105,162,"rgb(54,105,162)",139,139,1.0,3565986
2307,r_307_100.jpg,Orange,57,106,159,"rgb(57,106,159)",130,130,1.0,3762847
1374,r_172_100.jpg,Kiwi,79,109,137,"rgb(79,109,137)",132,132,1.0,5205385
2306,r_317_100.jpg,Orange,56,106,160,"rgb(56,106,160)",137,137,1.0,3697312
824,r_220_100.jpg,Pear,82,129,136,"rgb(82,129,136)",140,140,1.0,5407112
814,r_124_100.jpg,Pear,103,158,164,"rgb(103,158,164)",123,123,1.0,6790820
134,r_191_100.jpg,Apple,79,88,147,"rgb(79,88,147)",136,136,1.0,5200019
809,118_100.jpg,Pear,102,157,162,"rgb(102,157,162)",121,121,1.0,6725026
2298,r_184_100.jpg,Orange,60,114,160,"rgb(60,114,160)",100,100,1.0,3961504
135,r_181_100.jpg,Apple,76,87,146,"rgb(76,87,146)",136,136,1.0,5003154
2293,r_229_100.jpg,Orange,58,111,160,"rgb(58,111,160)",137,137,1.0,3829664
807,108_100.jpg,Pear,102,157,163,"rgb(102,157,163)",121,121,1.0,6725027
826,r_230_100.jpg,Pear,91,141,149,"rgb(91,141,149)",128,128,1.0,6000021
2288,r_280_100.jpg,Orange,57,108,159,"rgb(57,108,159)",136,136,1.0,3763359
1376,r_162_100.jpg,Kiwi,80,110,138,"rgb(80,110,138)",138,138,1.0,5271178
2323,r_136_100.jpg,Orange,57,107,156,"rgb(57,107,156)",100,100,1.0,3763100
897,r_276_100.jpg,Pear,99,157,168,"rgb(99,157,168)",121,121,1.0,6528424
881,r_222_100.jpg,Pear,83,130,138,"rgb(83,130,138)",140,140,1.0,5472906
876,135_100.jpg,Pear,102,156,162,"rgb(102,156,162)",122,122,1.0,6724770
870,r_317_100.jpg,Pear,89,141,155,"rgb(89,141,155)",120,120,1.0,5868955
1688,177_100.jpg,Banana,90,126,142,"rgb(90,126,142)",120,120,1.0,5930638
2342,r_172_100.jpg,Orange,59,113,160,"rgb(59,113,160)",140,140,1.0,3895712
2340,r_204_100.jpg,Orange,60,113,158,"rgb(60,113,158)",139,139,1.0,3961246
862,r_194_100.jpg,Pear,82,132,136,"rgb(82,132,136)",131,131,1.0,5407880
839,28_100.jpg,Pear,95,150,161,"rgb(95,150,161)",122,122,1.0,6264481
101,r_141_100.jpg,Apple,77,93,149,"rgb(77,93,149)",126,126,1.0,5070229
2335,r_266_100.jpg,Orange,57,109,160,"rgb(57,109,160)",137,137,1.0,3763616
855,r_229_100.jpg,Pear,88,138,146,"rgb(88,138,146)",133,133,1.0,5802642
1387,r_292_100.jpg,Kiwi,93,122,149,"rgb(93,122,149)",134,134,1.0,6126229
103,r_151_100.jpg,Apple,75,90,145,"rgb(75,90,145)",127,127,1.0,4938385
853,r_239_100.jpg,Pear,100,152,161,"rgb(100,152,161)",118,118,1.0,6592673
851,r_290_100.jpg,Pear,93,150,162,"rgb(93,150,162)",123,123,1.0,6133410
188,r_189_100.jpg,Apple,78,88,147,"rgb(78,88,147)",135,135,1.0,5134483
846,163_100.jpg,Pear,104,158,164,"rgb(104,158,164)",122,122,1.0,6856356
2336,r_28_100.jpg,Orange,55,106,161,"rgb(55,106,161)",139,139,1.0,3631777
759,r_228_100.jpg,Pear,87,137,145,"rgb(87,137,145)",136,136,1.0,5736849
2186,r_161_100.jpg,Orange,58,111,159,"rgb(58,111,159)",100,100,1.0,3829663
1007,r_25_100.jpg,Kiwi,89,117,143,"rgb(89,117,143)",130,130,1.0,5862799
2058,r_312_100.jpg,Orange,56,106,160,"rgb(56,106,160)",137,137,1.0,3697312
2057,r_302_100.jpg,Orange,57,106,159,"rgb(57,106,159)",131,131,1.0,3762847
1179,r_301_100.jpg,Kiwi,93,122,149,"rgb(93,122,149)",135,135,1.0,6126229
369,r_184_100.jpg,Apple,77,87,147,"rgb(77,87,147)",136,136,1.0,5068691
379,r_307_100.jpg,Apple,93,110,162,"rgb(93,110,162)",131,131,1.0,6123170
594,120_100.jpg,Pear,102,157,162,"rgb(102,157,162)",122,122,1.0,6725026
2049,r_255_100.jpg,Orange,59,111,161,"rgb(59,111,161)",128,128,1.0,3895201
380,r_21_100.jpg,Apple,90,111,159,"rgb(90,111,159)",137,137,1.0,5926815
381,r_31_100.jpg,Apple,90,111,157,"rgb(90,111,157)",137,137,1.0,5926813
591,r_237_100.jpg,Pear,99,149,158,"rgb(99,149,158)",119,119,1.0,6526366
1170,r_142_100.jpg,Kiwi,87,120,149,"rgb(87,120,149)",135,135,1.0,5732501
584,r_211_100.jpg,Pear,81,126,132,"rgb(81,126,132)",134,134,1.0,5340804
2041,r_2_100.jpg,Orange,53,102,166,"rgb(53,102,166)",137,137,1.0,3499686
2040,r_151_100.jpg,Orange,57,109,158,"rgb(57,109,158)",100,100,1.0,3763614
582,r_201_100.jpg,Pear,79,127,133,"rgb(79,127,133)",137,137,1.0,5209989
2038,r_141_100.jpg,Orange,57,107,157,"rgb(57,107,157)",100,100,1.0,3763101
574,164_100.jpg,Pear,104,158,165,"rgb(104,158,165)",122,122,1.0,6856357
1077,r_141_100.jpg,Kiwi,88,120,150,"rgb(88,120,150)",130,130,1.0,5798038
2034,r_227_100.jpg,Orange,58,111,161,"rgb(58,111,161)",138,138,1.0,3829665
2059,r_24_100.jpg,Orange,54,105,161,"rgb(54,105,161)",139,139,1.0,3565985
2060,r_295_100.jpg,Orange,57,106,159,"rgb(57,106,159)",139,139,1.0,3762847
365,r_15_100.jpg,Apple,90,110,160,"rgb(90,110,160)",135,135,1.0,5926560
596,r_2_100.jpg,Pear,88,140,153,"rgb(88,140,153)",128,128,1.0,5803161
1048,r_287_100.jpg,Kiwi,93,123,149,"rgb(93,123,149)",135,135,1.0,6126485
2089,r_271_100.jpg,Orange,58,108,160,"rgb(58,108,160)",136,136,1.0,3828896
2087,r_309_100.jpg,Orange,57,106,160,"rgb(57,106,160)",137,137,1.0,3762848
626,r_191_100.jpg,Pear,84,134,138,"rgb(84,134,138)",132,132,1.0,5539466
621,r_10_100.jpg,Pear,89,140,154,"rgb(89,140,154)",129,129,1.0,5868698
2082,r_165_100.jpg,Orange,58,112,159,"rgb(58,112,159)",100,100,1.0,3829919
336,r_146_100.jpg,Apple,76,91,146,"rgb(76,91,146)",131,131,1.0,5004178
614,r_312_100.jpg,Pear,89,142,155,"rgb(89,142,155)",119,119,1.0,5869211
2078,r_203_100.jpg,Orange,61,113,159,"rgb(61,113,159)",138,138,1.0,4026783
569,r_263_100.jpg,Pear,104,159,170,"rgb(104,159,170)",119,119,1.0,6856618
2076,r_213_100.jpg,Orange,60,112,159,"rgb(60,112,159)",138,138,1.0,3960991
611,r_208_100.jpg,Pear,79,125,131,"rgb(79,125,131)",139,139,1.0,5209475
2071,r_181_100.jpg,Orange,60,114,160,"rgb(60,114,160)",100,100,1.0,3961504
2070,r_191_100.jpg,Orange,61,114,160,"rgb(61,114,160)",140,140,1.0,4027040
2069,r_138_100.jpg,Orange,57,107,156,"rgb(57,107,156)",100,100,1.0,3763100
1049,r_297_100.jpg,Kiwi,93,122,149,"rgb(93,122,149)",135,135,1.0,6126229
1053,r_148_100.jpg,Kiwi,84,116,145,"rgb(84,116,145)",133,133,1.0,5534865
607,r_218_100.jpg,Pear,81,128,134,"rgb(81,128,134)",140,140,1.0,5341318
2065,r_10_100.jpg,Orange,54,104,163,"rgb(54,104,163)",131,131,1.0,3565731
605,19_100.jpg,Pear,94,149,160,"rgb(94,149,160)",124,124,1.0,6198688
612,26_100.jpg,Pear,95,150,160,"rgb(95,150,160)",123,123,1.0,6264480
2091,r_319_100.jpg,Orange,57,106,161,"rgb(57,106,161)",137,137,1.0,3762849
559,r_193_100.jpg,Pear,82,132,137,"rgb(82,132,137)",131,131,1.0,5407881
1165,r_1_100.jpg,Kiwi,95,122,147,"rgb(95,122,147)",134,134,1.0,6257299
1985,r_262_100.jpg,Orange,59,110,161,"rgb(59,110,161)",138,138,1.0,3894945
1983,r_272_100.jpg,Orange,58,108,160,"rgb(58,108,160)",138,138,1.0,3828896
1981,r_286_100.jpg,Orange,58,107,159,"rgb(58,107,159)",139,139,1.0,3828639
1980,r_296_100.jpg,Orange,57,106,159,"rgb(57,106,159)",138,138,1.0,3762847
1095,r_302_100.jpg,Kiwi,93,122,149,"rgb(93,122,149)",134,134,1.0,6126229
1134,r_247_100.jpg,Kiwi,96,128,154,"rgb(96,128,154)",125,125,1.0,6324378
1976,r_159_100.jpg,Orange,58,111,159,"rgb(58,111,159)",100,100,1.0,3829663
1130,r_19_100.jpg,Kiwi,90,118,144,"rgb(90,118,144)",132,132,1.0,5928592
1974,r_149_100.jpg,Orange,57,109,158,"rgb(57,109,158)",100,100,1.0,3763614
1972,r_182_100.jpg,Orange,61,114,160,"rgb(61,114,160)",139,139,1.0,4027040
1971,r_192_100.jpg,Orange,61,114,159,"rgb(61,114,159)",140,140,1.0,4027039
1944,r_150_100.jpg,Orange,57,109,157,"rgb(57,109,157)",100,100,1.0,3763613
1097,r_24_100.jpg,Kiwi,89,117,143,"rgb(89,117,143)",131,131,1.0,5862799
1966,r_303_100.jpg,Orange,57,106,159,"rgb(57,106,159)",136,136,1.0,3762847
1964,r_25_100.jpg,Orange,54,105,162,"rgb(54,105,162)",139,139,1.0,3565986
1124,r_309_100.jpg,Kiwi,93,122,148,"rgb(93,122,148)",134,134,1.0,6126228
492,r_236_100.jpg,Pear,97,148,156,"rgb(97,148,156)",121,121,1.0,6395036
497,121_100.jpg,Pear,102,156,162,"rgb(102,156,162)",120,120,1.0,6724770
502,18_100.jpg,Pear,94,148,160,"rgb(94,148,160)",124,124,1.0,6198432
469,r_30_100.jpg,Apple,90,111,157,"rgb(90,111,157)",137,137,1.0,5926813
1139,r_0_100.jpg,Kiwi,95,122,146,"rgb(95,122,146)",134,134,1.0,6257298
514,r_219_100.jpg,Pear,82,128,135,"rgb(82,128,135)",139,139,1.0,5406855
453,r_16_100.jpg,Apple,90,110,160,"rgb(90,110,160)",135,135,1.0,5926560
2028,r_201_100.jpg,Orange,61,113,159,"rgb(61,113,159)",139,139,1.0,4026783
414,r_172_100.jpg,Apple,75,86,145,"rgb(75,86,145)",133,133,1.0,4937361
554,r_12_100.jpg,Pear,89,141,154,"rgb(89,141,154)",125,125,1.0,5868954
552,r_200_100.jpg,Pear,80,128,133,"rgb(80,128,133)",136,136,1.0,5275781
2023,r_167_100.jpg,Orange,58,113,160,"rgb(58,113,160)",100,100,1.0,3830176
1160,r_246_100.jpg,Kiwi,96,128,154,"rgb(96,128,154)",125,125,1.0,6324378
422,r_196_100.jpg,Apple,80,87,147,"rgb(80,87,147)",136,136,1.0,5265299
423,r_186_100.jpg,Apple,78,88,147,"rgb(78,88,147)",136,136,1.0,5134483
435,r_29_100.jpg,Apple,90,111,158,"rgb(90,111,158)",137,137,1.0,5926814
408,r_28_100.jpg,Apple,90,111,158,"rgb(90,111,158)",137,137,1.0,5926814
547,117_100.jpg,Pear,102,157,162,"rgb(102,157,162)",121,121,1.0,6725026
1155,r_300_100.jpg,Kiwi,93,122,149,"rgb(93,122,149)",134,134,1.0,6126229
2008,r_287_100.jpg,Orange,58,107,159,"rgb(58,107,159)",131,131,1.0,3828639
444,r_163_100.jpg,Apple,74,87,144,"rgb(74,87,144)",133,133,1.0,4872080
2004,r_183_100.jpg,Orange,60,114,160,"rgb(60,114,160)",100,100,1.0,3961504
1998,r_200_100.jpg,Orange,61,113,158,"rgb(61,113,158)",139,139,1.0,4026782
1143,r_153_100.jpg,Kiwi,83,114,143,"rgb(83,114,143)",133,133,1.0,5468815
449,r_197_100.jpg,Apple,79,87,146,"rgb(79,87,146)",136,136,1.0,5199762
1995,r_210_100.jpg,Orange,59,112,158,"rgb(59,112,158)",100,100,1.0,3895454
1993,r_166_100.jpg,Orange,58,112,159,"rgb(58,112,159)",100,100,1.0,3829919
2011,r_158_100.jpg,Orange,58,111,158,"rgb(58,111,158)",100,100,1.0,3829662
2092,r_261_100.jpg,Orange,58,110,161,"rgb(58,110,161)",130,130,1.0,3829409
2093,r_19_100.jpg,Orange,55,105,162,"rgb(55,105,162)",138,138,1.0,3631522
634,r_203_100.jpg,Pear,80,127,132,"rgb(80,127,132)",138,138,1.0,5275524
2184,r_171_100.jpg,Orange,59,113,160,"rgb(59,113,160)",126,126,1.0,3895712
250,r_171_100.jpg,Apple,74,86,145,"rgb(74,86,145)",133,133,1.0,4871825
2182,r_308_100.jpg,Orange,57,106,159,"rgb(57,106,159)",137,137,1.0,3762847
2181,r_270_100.jpg,Orange,58,109,160,"rgb(58,109,160)",138,138,1.0,3829152
724,r_202_100.jpg,Pear,79,127,132,"rgb(79,127,132)",136,136,1.0,5209988
252,r_161_100.jpg,Apple,74,88,144,"rgb(74,88,144)",130,130,1.0,4872336
1270,r_157_100.jpg,Kiwi,81,112,140,"rgb(81,112,140)",136,136,1.0,5337228
1595,176_100.jpg,Banana,89,126,142,"rgb(89,126,142)",121,121,1.0,5865102
715,r_190_100.jpg,Pear,84,134,139,"rgb(84,134,139)",133,133,1.0,5539467
2172,r_174_100.jpg,Orange,60,114,160,"rgb(60,114,160)",140,140,1.0,3961504
1258,r_135_100.jpg,Kiwi,89,122,152,"rgb(89,122,152)",131,131,1.0,5864088
2168,r_212_100.jpg,Orange,60,112,159,"rgb(60,112,159)",137,137,1.0,3960991
700,r_301_100.jpg,Pear,90,145,158,"rgb(90,145,158)",125,125,1.0,5935518
2166,r_202_100.jpg,Orange,61,113,158,"rgb(61,113,158)",139,139,1.0,4026782
697,r_234_100.jpg,Pear,95,145,154,"rgb(95,145,154)",121,121,1.0,6263194
279,r_185_100.jpg,Apple,77,88,147,"rgb(77,88,147)",136,136,1.0,5068947
2162,r_139_100.jpg,Orange,57,107,157,"rgb(57,107,157)",100,100,1.0,3763101
2161,r_11_100.jpg,Orange,54,104,164,"rgb(54,104,164)",138,138,1.0,3565732
280,r_14_100.jpg,Apple,91,110,160,"rgb(91,110,160)",134,134,1.0,5992096
248,r_308_100.jpg,Apple,93,110,163,"rgb(93,110,163)",130,130,1.0,6123171
246,r_318_100.jpg,Apple,92,111,161,"rgb(92,111,161)",133,133,1.0,6057889
729,115_100.jpg,Pear,102,157,163,"rgb(102,157,163)",121,121,1.0,6725027
731,105_100.jpg,Pear,102,157,163,"rgb(102,157,163)",121,121,1.0,6725027
755,162_100.jpg,Pear,104,157,164,"rgb(104,157,164)",122,122,1.0,6856100
2226,r_125_100.jpg,Orange,56,106,157,"rgb(56,106,157)",100,100,1.0,3697309
1288,r_134_100.jpg,Kiwi,88,122,152,"rgb(88,122,152)",133,133,1.0,5798552
2224,r_135_100.jpg,Orange,57,107,157,"rgb(57,107,157)",100,100,1.0,3763101
1008,r_313_100.jpg,Kiwi,92,121,147,"rgb(92,121,147)",135,135,1.0,6060435
193,r_18_100.jpg,Apple,90,110,159,"rgb(90,110,159)",134,134,1.0,5926559
750,r_275_100.jpg,Pear,100,157,168,"rgb(100,157,168)",117,117,1.0,6593960
2216,r_304_100.jpg,Orange,57,106,159,"rgb(57,106,159)",136,136,1.0,3762847
2215,r_314_100.jpg,Orange,56,106,160,"rgb(56,106,160)",137,137,1.0,3697312
281,r_314_100.jpg,Apple,92,110,162,"rgb(92,110,162)",131,131,1.0,6057634
2213,r_185_100.jpg,Orange,61,114,160,"rgb(61,114,160)",100,100,1.0,4027040
